clean_date,SAMPLE,WEIGHT,APPROVE,DISAPPROVE,ADJUSTED_APPROVE,ADJUSTED_DISAPPROVE,day,month,year
2021-03-16,8813.5,0.8850000000000001,53.833333333333336,39.833333333333336,54.166666666666664,39.666666666666664,16,3,2021
2021-03-17,6313.666666666667,0.6811111111111111,55.22222222222222,38.333333333333336,54.55555555555556,39.333333333333336,17,3,2021
2021-03-18,6823.545454545455,0.7163636363636363,56.27272727272727,38.09090909090909,55.36363636363637,39.18181818181818,18,3,2021
2021-03-19,6575.5,0.7083333333333334,56.416666666666664,38.666666666666664,55.333333333333336,39.833333333333336,19,3,2021
2021-03-20,6517.166666666667,0.7716666666666666,55.583333333333336,39.333333333333336,54.666666666666664,40.333333333333336,20,3,2021
2021-03-21,7036.909090909091,0.7763636363636363,54.54545454545455,39.90909090909091,54.0,41.18181818181818,21,3,2021
2021-03-22,7064.272727272727,0.8654545454545454,54.45454545454545,39.72727272727273,54.09090909090909,41.0,22,3,2021
2021-03-23,9913.0,1.0057142857142858,52.857142857142854,40.42857142857143,53.142857142857146,40.714285714285715,23,3,2021
2021-03-24,6993.0,1.0527272727272727,55.0,40.0,54.45454545454545,40.54545454545455,24,3,2021
2021-03-25,6151.2307692307695,0.956923076923077,55.07692307692308,39.84615384615385,54.46153846153846,40.46153846153846,25,3,2021
2021-03-26,7028.181818181818,0.770909090909091,56.0,39.90909090909091,54.90909090909091,40.63636363636363,26,3,2021
2021-03-27,6494.666666666667,0.7622222222222222,54.44444444444444,40.111111111111114,53.888888888888886,40.666666666666664,27,3,2021
2021-03-28,6494.666666666667,0.7622222222222222,54.44444444444444,40.111111111111114,53.888888888888886,40.666666666666664,28,3,2021
2021-03-29,7031.5,0.8512500000000001,54.125,40.625,53.625,40.875,29,3,2021
2021-03-30,12550.0,0.6225,51.75,40.5,52.0,40.75,30,3,2021
2021-03-31,10228.2,0.952,53.4,39.2,53.4,40.4,31,3,2021
2021-04-01,8683.666666666666,1.04,54.0,39.333333333333336,54.0,40.166666666666664,1,4,2021
2021-04-02,8104.142857142857,0.9199999999999999,56.285714285714285,37.142857142857146,55.285714285714285,39.57142857142857,2,4,2021
2021-04-03,8004.142857142857,1.032857142857143,55.142857142857146,37.857142857142854,54.42857142857143,40.0,3,4,2021
2021-04-04,8013.285714285715,0.7599999999999999,54.57142857142857,40.285714285714285,54.0,40.857142857142854,4,4,2021
2021-04-05,9467.0,1.3333333333333333,55.0,40.833333333333336,54.666666666666664,40.333333333333336,5,4,2021
2021-04-06,9286.5,1.2816666666666665,53.5,40.666666666666664,54.0,40.166666666666664,6,4,2021
2021-04-07,7186.25,1.29625,54.5,39.0,54.625,39.125,7,4,2021
2021-04-08,4814.2307692307695,1.2684615384615383,53.69230769230769,39.92307692307692,54.0,39.76923076923077,8,4,2021
2021-04-09,4802.142857142857,1.3092857142857142,54.142857142857146,40.5,54.214285714285715,40.285714285714285,9,4,2021
2021-04-10,4582.0,1.2786666666666666,53.8,40.6,53.93333333333333,40.46666666666667,10,4,2021
2021-04-11,4582.0,1.2786666666666666,53.8,40.6,53.93333333333333,40.46666666666667,11,4,2021
2021-04-12,5047.5,1.1271428571428572,54.07142857142857,41.0,54.07142857142857,40.857142857142854,12,4,2021
2021-04-13,7093.222222222223,1.1066666666666667,54.77777777777778,40.55555555555556,54.333333333333336,40.333333333333336,13,4,2021
2021-04-14,8358.857142857143,0.9385714285714286,54.42857142857143,41.0,54.0,40.714285714285715,14,4,2021
2021-04-15,6859.666666666667,0.8533333333333333,54.44444444444444,41.333333333333336,54.0,41.22222222222222,15,4,2021
2021-04-16,6077.818181818182,0.9090909090909091,55.27272727272727,41.09090909090909,54.45454545454545,41.27272727272727,16,4,2021
2021-04-17,5134.166666666667,0.9391666666666666,54.916666666666664,40.333333333333336,54.333333333333336,40.583333333333336,17,4,2021
2021-04-18,4544.214285714285,1.075,54.642857142857146,40.642857142857146,54.07142857142857,40.785714285714285,18,4,2021
2021-04-19,5748.533333333334,1.0953333333333333,54.6,40.4,54.13333333333333,40.8,19,4,2021
2021-04-20,6242.076923076923,1.156923076923077,54.07692307692308,40.61538461538461,53.92307692307692,40.76923076923077,20,4,2021
2021-04-21,6003.071428571428,0.9885714285714285,54.714285714285715,40.714285714285715,54.5,41.214285714285715,21,4,2021
2021-04-22,7295.727272727273,0.6354545454545455,54.72727272727273,40.45454545454545,54.36363636363637,41.18181818181818,22,4,2021
2021-04-23,7755.2,0.8140000000000001,54.2,40.6,53.8,41.6,23,4,2021
2021-04-24,8611.111111111111,0.7222222222222222,55.22222222222222,39.55555555555556,54.666666666666664,40.888888888888886,24,4,2021
2021-04-25,7797.3,0.6759999999999999,53.8,40.3,53.5,40.9,25,4,2021
2021-04-26,9600.375,0.7625000000000001,54.625,40.625,53.875,41.125,26,4,2021
2021-04-27,8723.777777777777,0.7677777777777778,55.55555555555556,38.666666666666664,54.888888888888886,39.55555555555556,27,4,2021
2021-04-28,7039.25,0.98,55.5,38.0,54.875,39.125,28,4,2021
2021-04-29,7761.714285714285,1.1099999999999999,55.285714285714285,38.142857142857146,54.857142857142854,39.142857142857146,29,4,2021
2021-04-30,7227.0,1.00625,53.625,39.375,53.375,40.375,30,4,2021
2021-05-01,6690.666666666667,0.7233333333333333,53.666666666666664,40.111111111111114,53.333333333333336,40.888888888888886,1,5,2021
2021-05-02,6690.666666666667,0.7233333333333333,53.666666666666664,40.111111111111114,53.333333333333336,40.888888888888886,2,5,2021
2021-05-03,6419.0,0.9888888888888889,54.666666666666664,40.22222222222222,54.111111111111114,40.333333333333336,3,5,2021
2021-05-04,6220.333333333333,1.0533333333333335,53.44444444444444,41.111111111111114,53.22222222222222,41.0,4,5,2021
2021-05-05,7649.142857142857,1.1557142857142857,53.142857142857146,41.285714285714285,53.285714285714285,40.857142857142854,5,5,2021
2021-05-06,6967.375,1.03125,53.25,41.5,53.375,41.25,6,5,2021
2021-05-07,6896.0,0.86,53.625,40.375,53.5,40.5,7,5,2021
2021-05-08,5838.3,0.851,52.7,40.3,53.0,40.8,8,5,2021
2021-05-09,5838.3,0.851,52.7,40.3,53.0,40.8,9,5,2021
2021-05-10,8580.0,1.0466666666666666,52.166666666666664,41.833333333333336,52.666666666666664,40.833333333333336,10,5,2021
2021-05-11,7578.0,0.99,51.714285714285715,41.42857142857143,52.142857142857146,41.142857142857146,11,5,2021
2021-05-12,7611.714285714285,0.7814285714285714,53.42857142857143,41.142857142857146,53.142857142857146,41.285714285714285,12,5,2021
2021-05-13,8712.833333333334,0.7999999999999999,53.0,41.666666666666664,53.0,41.5,13,5,2021
2021-05-14,7092.5,0.59,55.25,39.75,54.375,41.375,14,5,2021
2021-05-15,6471.111111111111,0.6211111111111111,54.77777777777778,39.888888888888886,54.111111111111114,41.44444444444444,15,5,2021
2021-05-16,6393.333333333333,0.6933333333333334,54.22222222222222,40.888888888888886,53.888888888888886,41.44444444444444,16,5,2021
